Béart and Berling are both superb , while Huppert ... is magnificent .	8-9
It 's something of the ultimate Scorsese film , with all the stomach-turning violence , colorful New York gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas .	8-9
See Scratch for the history , see Scratch for the music , see Scratch for a lesson in scratching , but , most of all , see it for the passion .	8-9
An often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .	7-7
Has the rare capability to soothe and break your heart with a single stroke .	7-7
I ca n't .	5-6
If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .	5-6
Poignant and funny .	7-7
Just as the recent Argentine film Son of the Bride reminded us that a feel-good movie can still show real heart , Time of Favor presents us with an action movie that actually has a brain .	7-7
A positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a Shakespearean tragedy or a juicy soap opera .	7-7
Unlike lots of Hollywood fluff , this has layered , well-developed characters and some surprises .	7-7
Secretary is just too original to be ignored .	7-7
You do n't need to be a hip-hop fan to appreciate Scratch , and that 's the mark of a documentary that works .	7-7
I like this movie a lot .	8-9
Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms .	8-9
So original in its base concept that you can not help but get caught up .	8-9
All in all , a great party .	7-7
In a summer of clones , Harvard Man is something rare and riveting : a wild ride that relies on more than special effects .	8-9
A solidly entertaining little film .	7-7
Vividly conveys the passion , creativity , and fearlessness of one of Mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all .	8-9
Easily the most thoughtful fictional examination of the root causes of anti-Semitism ever seen on screen .	8-9
But it does have one saving grace .	7-7
Tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .	5-6
I am not generally a huge fan of cartoons derived from TV shows , but Hey Arnold !	5-6
While Van Wilder may not be the worst National Lampoon film , it 's far from being this generation 's Animal House .	5-6
( Washington 's ) strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .	8-9
Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .	7-7
Oh , and Booty Call .	5-6
A small movie with a big heart .	7-7
Hashiguchi uses the situation to evoke a Japan bustling atop an undercurrent of loneliness and isolation .	5-6
It 's a lovely , eerie film that casts an odd , rapt spell .	8-9
For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie .	5-6
The movie is well crafted , and well executed .	8-9
Like Kissing Jessica Stein , Amy 's Orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .	7-7
This breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are .	7-7
Spare but quietly effective retelling .	5-6
Fred Schepisi 's tale of four Englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point .	5-6
I like it .	7-7
There 's plenty to enjoy -- in no small part thanks to Lau .	7-7
An intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .	5-6
The most amazing super-sized dosage of goofball stunts any `` Jackass '' fan could want .	8-9
It 's a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics .	7-7
Probably the best case for Christianity since Chesterton and Lewis .	5-6
The kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .	8-9
A French film with a more down-home flavor .	5-6
Mr. Polanski is in his element here : alone , abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival .	7-7
( Gosling 's ) combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .	7-7
The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .	7-7
The symbols float like butterflies and the spinning styx sting like bees .	5-6
A meatier deeper beginning and\/or ending would have easily tipped this film into the `` A '' range , as is , it 's a very very strong `` B + . ''	7-7
But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker .	5-6
A well-acted movie that simply does n't gel .	5-6
The all-French cast is marveilleux .	8-9
Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .	5-6
`` Juwanna Mann ? ''	5-6
Despite its floating narrative , this is a remarkably accessible and haunting film .	8-9
Transforms one of ( Shakespeare 's ) deepest tragedies into a smart new comedy .	7-7
Thumbs up to Paxton for not falling into the Hollywood trap and making a vanity project with nothing new to offer .	8-9
Consider it ` perfection . '	8-9
A sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .	7-7
More of a career curio than a major work .	5-6
A dashing and absorbing outing with one of France 's most inventive directors .	7-7
( Woo 's ) most resonant film since The Killer .	7-7
It 's worth taking the kids to .	8-9
A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .	5-6
A winning piece of work filled with love for the movies of the 1960s .	7-7
A pleasing , often-funny comedy .	7-7
The film does give a pretty good overall picture of the situation in Laramie following the murder of Matthew Shepard .	7-7
Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .	8-9
Strange occurrences build in the mind of the viewer and take on extreme urgency .	7-7
( A ) thoughtful , visually graceful work .	8-9
Instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .	5-6
The film becomes an overwhelming pleasure , and you find yourself rooting for Gai 's character to avoid the fate that has befallen every other Carmen before her .	5-6
It 's a fanboy ` what if ? '	5-6
Another entertaining romp from Robert Rodriguez .	7-7
This is a nicely handled affair , a film about human darkness but etched with a light ( yet unsentimental ) touch .	7-7
Has an unmistakable , easy joie de vivre .	7-7
The path Ice Age follows most closely , though , is the one established by Warner Bros. giant Chuck Jones , who died a matter of weeks before the movie 's release .	5-6
Samuel L. Jackson is one of the best actors there is .	8-9
Better still , he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of Jonathan Swift .	8-9
The movie is well crafted , and well executed .	8-9
Woven together handsomely , recalling sixties ' rockumentary milestones from Lonely Boy to Do n't Look Back .	7-7
If you can get past the taboo subject matter , it will be well worth your time .	8-9
A photographic marvel of sorts , and it 's certainly an invaluable record of that special fishy community .	7-7
Its engaging simplicity is driven by appealing leads .	8-9
He has a great cast and a great idea .	8-9
In all fairness , I must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks .	7-7
A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .	8-9
Holm does his sly , intricate magic , and Iben Hjelje is entirely appealing as Pumpkin .	7-7
More intimate than spectacular , E.T. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .	8-9
Some of the most inventive silliness you are likely to witness in a movie theatre for some time .	7-7
The most brilliant work in this genre since the 1984 uncut version of Sergio Leone 's flawed but staggering Once Upon a Time in America .	8-9
Peppered with witty dialogue and inventive moments .	8-9
Quite simply , a joy to watch and -- especially -- to listen to .	8-9
Twist open the Ouzo !	5-6
LaBute masterfully balances both Traditional or Modern stories together in a manner that one never overwhelms the other .	8-9
A winning and wildly fascinating work .	7-7
If you can swallow its absurdities and crudities Lagaan really is enormously good fun .	5-6
The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .	5-6
If Sinise 's character had a brain his ordeal would be over in five minutes but instead the plot goes out of its way to introduce obstacles for him to stumble over .	5-6
An inventive , absorbing movie that 's as hard to classify as it is hard to resist .	8-9
Much of All About Lily Chou-Chou is mesmerizing : some of its plaintiveness could make you weep .	8-9
A meatier deeper beginning and\/or ending would have easily tipped this film into the `` A '' range , as is , it 's a very very strong `` B + . ''	7-7
Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history .	5-6
It 's funny , touching , dramatically forceful , and beautifully shot .	8-9
A keep - 'em - guessing plot and an affectionate take on its screwed-up characters .	7-7
The art demands live viewing .	7-7
If S&M seems like a strange route to true love , maybe it is , but it 's to this film 's ( and its makers ' ) credit that we believe that that 's exactly what these two people need to find each other -- and themselves .	7-7
-- but certainly hard to hate .	5-6
Trades run-of-the-mill revulsion for extreme unease .	5-6
A film with almost as many delights for adults as there are for children and dog lovers .	8-9
It 's always fascinating to watch Marker the essayist at work .	7-7
I simply ca n't recommend it enough .	7-7
A beautiful , entertaining two hours .	8-9
It 's really just another silly Hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .	5-6
Life on the rez is no picnic : this picture shows you why .	5-6
Rich in shadowy metaphor and as sharp as a samurai sword , Jiang Wen 's Devils on the Doorstep is a wartime farce in the alternately comic and gut-wrenching style of Joseph Heller or Kurt Vonnegut .	8-9
There 's something about a marching band that gets me where I live .	5-6
Pumpkin struts about with `` courage '' pinned to its huckster lapel while a yellow streak a mile wide decorates its back .	5-6
A touching , small-scale story of family responsibility and care in the community .	5-6
A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .	5-6
Secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .	8-9
A great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family .	7-7
Well-made but mush-hearted .	5-6
Begins like a docu-drama but builds its multi-character story with a flourish .	8-9
The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome .	8-9
Could I have been more geeked when I heard that Apollo 13 was going to be released in IMAX format ?	8-9
Funny and also heartwarming without stooping to gooeyness .	7-7
Two Weeks Notice has appeal beyond being a Sandra Bullock vehicle or a standard romantic comedy .	7-7
Directing with a sure and measured hand , ( Haneke ) steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology .	5-6
Toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .	7-7
The moral shrapnel and mental shellshock will linger long after this film has ended .	7-7
Even if you have no interest in the gang-infested , East-vs .	5-6
Director Paul Cox 's unorthodox , abstract approach to visualizing Nijinsky 's diaries is both stimulating and demanding .	7-7
Woody Allen has really found his groove these days .	8-9
A spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth .	7-7
At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .	7-7
No worse a film than Breaking Out , and Breaking Out was utterly charming .	7-7
What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb .	5-6
It has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame .	7-7
The movie 's seams may show ... but Pellington gives `` Mothman '' an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling .	5-6
The year 's greatest adventure , and Jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .	8-9
What Lee does so marvelously compelling is present Brown as a catalyst for the struggle of black manhood in restrictive and chaotic America ... sketchy but nevertheless gripping portrait of Jim Brown , a celebrated wonder in the spotlight	5-6
Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .	8-9
A fairly enjoyable mixture of Longest Yard ... and the 1999 Guy Ritchie caper Lock Stock and Two Smoking Barrels .	7-7
Presents a side of contemporary Chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .	7-7
By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .	7-7
How good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .	5-6
What sets it apart is the vision that Taymor , the avant garde director of Broadway 's The Lion King and the film Titus , brings .	7-7
A smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .	7-7
Michael Moore 's latest documentary about America 's thirst for violence is his best film yet ...	8-9
Rifkin 's references are ... impeccable throughout .	8-9
One of those joyous films that leaps over national boundaries and celebrates universal human nature .	7-7
Hawn and Sarandon form an acting bond that makes The Banger Sisters a fascinating character study with laughs to spare .	8-9
... somehow manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks .	7-7
The Balkans provide the obstacle course for the love of a good woman .	5-6
Witty and often surprising , a dark little morality tale disguised as a romantic comedy .	8-9
Your nightmares , on the other hand , will be anything but .	5-6
It 's funny .	7-7
Intriguing and stylish .	8-9
Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .	5-6
This is one of the rarest kinds of films : a family-oriented non-Disney film that is actually funny without hitting below the belt .	7-7
God bless Crudup and his aversion to taking the easy Hollywood road and cashing in on his movie-star gorgeousness .	7-7
A strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two	5-6
I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .	5-6
An encouraging effort from McCrudden	5-6
Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma .	8-9
At once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .	8-9
... Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...	5-6
There are moments of hilarity to be had .	7-7
A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .	7-7
The art direction and costumes are gorgeous and finely detailed , and Kurys ' direction is clever and insightful .	8-9
The film aims to be funny , uplifting and moving , sometimes all at once .	5-6
It treats Ana 's journey with honesty that is tragically rare in the depiction of young women in film .	7-7
A dashing and absorbing outing with one of France 's most inventive directors .	7-7
Nothing short of a masterpiece -- and a challenging one .	8-9
... a guiltless film for nice evening out .	5-6
A fine documentary can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience .	7-7
A big-budget\/all-star movie as unblinkingly pure as The Hours is a distinct rarity , and an event .	5-6
Both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .	7-7
With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .	8-9
Open-ended and composed of layer upon layer , Talk to Her is a cinephile 's feast , an invitation to countless interpretations .	5-6
Mel Gibson fights the good fight in Vietnam in director Randall Wallace 's flag-waving war flick with a core of decency .	7-7
While the now 72-year-old Robert Evans been slowed down by a stroke , he has at least one more story to tell : his own .	5-6
A thoroughly engaging , surprisingly touching British comedy .	8-9
The film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots .	5-6
Fortunately , Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .	5-6
Wang Xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men .	5-6
Cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression .	5-6
What a concept , what an idea , what a thrill ride .	8-9
` Sophisticated ' viewers who refuse to admit that they do n't like it will likely call it ` challenging ' to their fellow sophisticates .	5-6
The most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from Portugal .	5-6
Highly engaging .	8-9
... best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the Warren Report .	5-6
Victor Rosa is Leguizamo 's best movie work so far , a subtle and richly internalized performance .	8-9
She allows each character to confront their problems openly and honestly .	7-7
The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer .	5-6
It 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .	8-9
Mostly honest , this somber picture reveals itself slowly , intelligently , artfully .	8-9
Some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff .	5-6
He 's the scariest guy you 'll see all summer .	7-7
What 's most refreshing about Real Women Have Curves is its unforced comedy-drama and its relaxed , natural-seeming actors .	7-7
A fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .	7-7
A riveting profile of law enforcement , and a visceral , nasty journey into an urban Hades .	5-6
Holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .	8-9
Far more enjoyable than its predecessor .	8-9
If ever a concept came handed down from the movie gods on a silver platter , this is it .	8-9
A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .	5-6
Though Nijinsky 's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature .	5-6
Although mainstream American movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel .	7-7
Gaunt , silver-haired and leonine , ( Harris ) brings a tragic dimension and savage full-bodied wit and cunning to the aging Sandeman .	7-7
Using an endearing cast , writer\/director Dover Kosashvili takes a slightly dark look at relationships , both sexual and kindred .	7-7
Poignant and funny .	7-7
It 's about individual moments of mood , and an aimlessness that 's actually sort of amazing .	8-9
An improvement on the feeble examples of big-screen Poke-mania that have preceded it .	7-7
Richly entertaining and suggestive of any number of metaphorical readings .	8-9
Skins has a desolate air , but Eyre , a Native American raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor .	7-7
A comedy that swings and jostles to the rhythms of life .	7-7
A poignant comedy that offers food for thought .	8-9
Mr. Clooney , Mr. Kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster .	7-7
What a vast enterprise has been marshaled in the service of such a minute idea .	5-6
A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .	5-6
A perceptive , good-natured movie .	7-7
There are flaws , but also stretches of impact and moments of awe ; we 're wrapped up in the characters , how they make their choices , and why .	7-7
Solaris is rigid and evasive in ways that Soderbergh 's best films , `` Erin Brockovich , '' `` Out of Sight '' and `` Ocean 's Eleven , '' never were .	8-9
Michael Moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here .	5-6
Fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .	8-9
delightfully rendered	8-9
Bon appétit !	7-7
a confident , richly acted , emotionally devastating piece of work and 2002 's first great film	8-9
Fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .	5-6
You may leave the theater with more questions than answers , but darned if your toes wo n't still be tapping .	5-6
The film brilliantly shines on all the characters , as the direction is intelligently accomplished .	8-9
With not a lot of help from the screenplay ( proficient , but singularly cursory ) , ( Testud ) acts with the feral intensity of the young Bette Davis .	5-6
Does a good job of establishing a time and place , and of telling a fascinating character 's story .	7-7
Not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .	8-9
Highly recommended viewing for its courage , ideas , technical proficiency and great acting .	8-9
It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .	5-6
All of it works smoothly under the direction of Spielberg , who does a convincing impersonation here of a director enjoying himself immensely .	8-9
A seriocomic debut of extravagant promise by Georgian-Israeli director Dover Kosashvili .	7-7
One of the greatest films I 've ever seen .	8-9
A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	5-6
Moore provides an invaluable service by sparking debate and encouraging thought .	8-9
Amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .	8-9
An earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .	7-7
Showtime 's starry cast could be both an asset and a detriment .	5-6
Among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .	5-6
K-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of Man confronting the Demons of his own fear and paranoia .	7-7
That 's fun for kids of any age .	8-9
It 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .	8-9
The most consistently funny of the Austin Powers films .	7-7
Rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle	7-7
Cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .	5-6
Ryan Gosling is , in a word , brilliant as the conflicted Daniel .	8-9
This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .	5-6
Entirely suspenseful , extremely well-paced and ultimately ... dare I say , entertaining !	8-9
Gondry 's direction is adequate ... but what gives Human Nature its unique feel is Kaufman 's script .	7-7
Where Bowling for Columbine is at its most valuable is in its examination of America 's culture of fear as a root cause of gun violence .	5-6
Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .	5-6
For the most part , the film does hold up pretty well .	5-6
The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct ( `` Laissez-passer '' ) wears its heart on its sleeve .	8-9
Although melodramatic and predictable , this romantic comedy explores the friendship between five Filipino-Americans and their frantic efforts to find love .	5-6
Very well made , but does n't generate a lot of tension .	5-6
Nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil .	8-9
Passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ...	7-7
a joyous occasion	8-9
Often shocking but ultimately worthwhile exploration of motherhood and desperate mothers .	8-9
I wo n't argue with anyone who calls ` Slackers ' dumb , insulting , or childish ... but I laughed so much that I did n't mind .	5-6
The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .	8-9
Even the digressions are funny .	7-7
Jones has delivered a solidly entertaining and moving family drama .	8-9
It may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .	7-7
This is a nervy , risky film , and Villeneuve has inspired Croze to give herself over completely to the tormented persona of Bibi .	5-6
... one of the more influential works of the ` Korean New Wave ' .	8-9
A solid and refined piece of moviemaking imbued with passion and attitude .	8-9
He does this so well you do n't have the slightest difficulty accepting him in the role .	8-9
Humorous , artsy , and even cute , in an off-kilter , dark , vaguely disturbing way .	5-6
It excels because , unlike so many other Hollywood movies of its ilk , it offers hope .	7-7
With ` Bowling for Columbine , ' Michael Moore gives us the perfect starting point for a national conversation about guns , violence , and fear .	8-9
Intimate and panoramic .	7-7
It challenges , this nervy oddity , like modern art should .	7-7
` What 's the Russian word for Wow !? '	7-7
I loved the look of this film .	7-7
Delivers more than its fair share of saucy hilarity .	7-7
The film truly does rescue ( the Funk Brothers ) from Motown 's shadows .	5-6
Even when he 's not at his most critically insightful , Godard can still be smarter than any 50 other filmmakers still at work .	7-7
That rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .	8-9
The Komediant is a tale worth catching .	7-7
Bigelow offers some flashy twists and turns that occasionally fortify this turgid fable .	5-6
Lawrence plumbs personal tragedy and also the human comedy .	7-7
The camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .	8-9
Even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there 's something vital about the movie .	7-7
Based on Dave Barry 's popular book of the same name , the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story .	7-7
A bold ( and lovely ) experiment that will almost certainly bore most audiences into their own brightly colored dreams .	5-6
... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .	5-6
The charm of Revolution OS is rather the way it introduces you to new , fervently held ideas and fanciful thinkers .	7-7
A remarkable film by Bernard Rose .	8-9
Wins my vote for ` The 2002 Enemy of Cinema ' Award .	5-6
By and large this is Mr. Kilmer 's movie , and it 's his strongest performance since The Doors .	7-7
... spiced with humor ( ' I speak fluent flatula , ' advises Denlopp after a rather , er , bubbly exchange with an alien deckhand ) and witty updatings ( Silver 's parrot has been replaced with Morph , a cute alien creature who mimics everyone and everything around )	5-6
But mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .	8-9
Moonlight Mile gives itself the freedom to feel contradictory things .	7-7
All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted .	8-9
Amazing !	8-9
This is a movie that is what it is : a pleasant distraction , a Friday night diversion , an excuse to eat popcorn .	7-7
A film that 's flawed and brilliant in equal measure .	5-6
But Kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them .	7-7
Bang !	5-6
At its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .	7-7
Miller comes at film with bracing intelligence and a vision both painterly and literary .	8-9
That the real Antwone Fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .	8-9
A witty , low-key romantic comedy .	8-9
Puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .	7-7
The film has several strong performances .	7-7
A surprisingly charming and even witty match for the best of Hollywood 's comic-book adaptations .	7-7
It 's difficult for a longtime admirer of his work to not be swept up in Invincible and overlook its drawbacks .	5-6
What sets this romantic comedy apart from most Hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .	7-7
A living testament to the power of the eccentric and the strange .	7-7
They do a good job of painting this family dynamic for the audience but they tried to squeeze too many elements into the film .	5-6
Brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness .	8-9
... the kind of entertainment that parents love to have their kids see .	8-9
Creeps you out in high style , even if Nakata did it better .	5-6
A movie that will wear you out and make you misty even when you do n't want to be .	5-6
With each of her three protagonists , Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .	8-9
Not many movies have that kind of impact on me these days .	8-9
And that holds true for both the movie and the title character played by Brendan Fraser .	5-6
The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .	7-7
Maryam is a small film , but it offers large rewards .	7-7
It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo .	7-7
This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .	5-6
Pull ( s ) off the rare trick of recreating not only the look of a certain era , but also the feel .	5-6
A perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .	5-6
Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .	5-6
Turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts	8-9
Very well-written and very well-acted .	8-9
A bittersweet film , simple in form but rich with human events .	7-7
The Country Bears has no scenes that will upset or frighten young viewers .	5-6
Assayas ' ambitious , sometimes beautiful adaptation of Jacques Chardonne 's novel .	7-7
On its own staggeringly unoriginal terms , this gender-bending comedy is generally quite funny .	5-6
This is an extraordinary film , not least because it is Japanese and yet feels universal .	8-9
Spielberg 's realization of a near-future America is masterful .	8-9
Whatever complaints I might have , I 'd take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like Antwone Fisher or The Emperor 's Club any time .	7-7
But never mind all that ; the boobs are fantasti	5-6
Ramsay and Morton fill this character study with poetic force and buoyant feeling .	7-7
Beautiful to watch and holds a certain charm .	8-9
, The Sum of All Fears is simply a well-made and satisfying thriller .	8-9
While the frequent allusions to gurus and doshas will strike some Westerners as verging on mumbo-jumbo ... broad streaks of common sense emerge with unimpeachable clarity .	5-6
Tsai Ming-liang 's witty , wistful new film , What Time Is It There ?	7-7
A highly spirited , imaginative kid 's movie that broaches neo-Augustinian theology : Is God stuck in Heaven because He 's afraid of His best-known creation ?	8-9
A backstage must-see for true fans of comedy .	8-9
Filmmakers Dana Janklowicz-Mann and Amir Mann area headed east , Far East , in retelling a historically significant , and personal , episode detailing how one international city welcomed tens of thousands of German Jewish refugees while the world 's democracie	5-6
A visual spectacle full of stunning images and effects .	8-9
It is a movie about passion .	5-6
Secretary is not a movie about fetishism .	5-6
It 's mildly entertaining , especially if you find comfort in familiarity .	7-7
My Wife is an Actress has its moments in looking at the comic effects of jealousy .	8-9
Director Claude Chabrol has become the master of innuendo .	7-7
I know I should n't have laughed , but hey , those farts got to my inner nine-year-old .	7-7
